ZDB-GENE-030131-2575	prpf6		PRP6 pre-mRNA processing factor 6 homolog (S. cerevisiae)	
ZDB-GENE-030131-2576	tgm2b		transglutaminase 2b	
ZDB-GENE-030131-2577	wu:fc12b06		wu:fc12b06	
ZDB-GENE-030131-2579	kpnb1		karyopherin (importin) beta 1	
ZDB-GENE-030131-2581	whsc1		Wolf-Hirschhorn syndrome candidate 1	
ZDB-GENE-030131-2585	nxf1		nuclear RNA export factor 1	
ZDB-GENE-030131-2588	wu:fc12d12		wu:fc12d12	
ZDB-GENE-030131-2589	wu:fc12e01		wu:fc12e01	
ZDB-GENE-030131-2590	clint1a		clathrin interactor 1a	
ZDB-GENE-030131-2592	sfmbt1		Scm-like with four mbt domains 1	
ZDB-GENE-030131-2596	wu:fc12g04		wu:fc12g04	
ZDB-GENE-030131-2597	zgc:161969		zgc:161969	
ZDB-GENE-030131-2598	wu:fc12g09		wu:fc12g09	
ZDB-GENE-030131-2599	wu:fc12g11		wu:fc12g11	
ZDB-GENE-030131-260	slc20a1b		solute carrier family 20 (phosphate transporter), member 1b	
ZDB-GENE-030131-2601	wu:fc12h02		wu:fc12h02	
ZDB-GENE-030131-2602	insm1b		insulinoma-associated 1b	
ZDB-GENE-030131-2603	cul1a		cullin 1a	
ZDB-GENE-030131-2604	wu:fc13b01		wu:fc13b01	
ZDB-GENE-030131-2605	wu:fc13b02		wu:fc13b02	
ZDB-GENE-030131-261	wu:fb18f06		wu:fb18f06	
ZDB-GENE-030131-2612	wu:fc13c09		wu:fc13c09	
ZDB-GENE-030131-2614	rgs12a		regulator of G-protein signaling 12a	
ZDB-GENE-030131-2617	parp12b		poly (ADP-ribose) polymerase family, member 12b	
ZDB-GENE-030131-2618	wu:fc13d09		wu:fc13d09	
ZDB-GENE-030131-262	wu:fb18f07		wu:fb18f07	
ZDB-GENE-030131-2621	urb2		URB2 ribosome biogenesis 2 homolog (S. cerevisiae)	
ZDB-GENE-030131-2624	waca		WW domain containing adaptor with coiled-coil a	
ZDB-GENE-030131-2626	wu:fc13f09		wu:fc13f09	
ZDB-GENE-030131-2628	mex3b		mex-3 RNA binding family member B	
ZDB-GENE-030131-263	prpf19		pre-mRNA processing factor 19	
ZDB-GENE-030131-2630	wu:fc13g10		wu:fc13g10	
ZDB-GENE-030131-2631	wu:fc13h05		wu:fc13h05	
ZDB-GENE-030131-2633	wu:fc14a04		wu:fc14a04	
ZDB-GENE-030131-2635	si:ch211-251p5.5		si:ch211-251p5.5	
ZDB-GENE-030131-2637	atf5b		activating transcription factor 5b	
ZDB-GENE-030131-2638	stt3b		STT3B, subunit of the oligosaccharyltransferase complex (catalytic)	
ZDB-GENE-030131-264	serpinc1		serpin peptidase inhibitor, clade C (antithrombin), member 1	
ZDB-GENE-030131-2641	wu:fc14c01		wu:fc14c01	
ZDB-GENE-030131-2642	dnaja1		DnaJ (Hsp40) homolog, subfamily A, member 1	
ZDB-GENE-030131-2643	ankrd46a		ankyrin repeat domain 46a	
ZDB-GENE-030131-2644	si:dkey-239i20.4		si:dkey-239i20.4	
ZDB-GENE-030131-2646	nsrp1		nuclear speckle splicing regulatory protein 1	
ZDB-GENE-030131-2649	mtmr14		myotubularin related protein 14	
ZDB-GENE-030131-2650	wu:fc14e02		wu:fc14e02	
ZDB-GENE-030131-2651	wu:fc14e06		wu:fc14e06	
ZDB-GENE-030131-2653	wu:fc14e10		wu:fc14e10	
ZDB-GENE-030131-2654	wu:fc14e11		wu:fc14e11	
ZDB-GENE-030131-2655	wu:fc14f03		wu:fc14f03	
ZDB-GENE-030131-2656	wnk1b		WNK lysine deficient protein kinase 1b	
ZDB-GENE-030131-2657	si:ch211-9d9.1		si:ch211-9d9.1	
ZDB-GENE-030131-2661	wu:fc14g09		wu:fc14g09	
ZDB-GENE-030131-2663	si:dkey-188l8.3		si:dkey-188l8.3	
ZDB-GENE-030131-2664	si:ch1073-155h21.1		si:ch1073-155h21.1	
ZDB-GENE-030131-2665	wu:fc14h11		wu:fc14h11	
ZDB-GENE-030131-2668	wu:fc15a11		wu:fc15a11	
ZDB-GENE-030131-267	brd4		bromodomain containing 4	
ZDB-GENE-030131-2670	klc2		kinesin light chain 2	
ZDB-GENE-030131-2671	klhl13		kelch-like family member 13	
ZDB-GENE-030131-2672	wu:fc15b08		wu:fc15b08	
ZDB-GENE-030131-2673	wu:fc15c03		wu:fc15c03	
ZDB-GENE-030131-2680	wu:fc15d07		wu:fc15d07	
ZDB-GENE-030131-2681	si:ch73-52f24.4		si:ch73-52f24.4	
ZDB-GENE-030131-2683	wu:fc15f03		wu:fc15f03	
ZDB-GENE-030131-2685	wu:fc15f09		wu:fc15f09	
ZDB-GENE-030131-269	tmed2		transmembrane p24 trafficking protein 2	
ZDB-GENE-030131-2692	wu:fc15g11		wu:fc15g11	
ZDB-GENE-030131-2694	gtf2a1		general transcription factor IIA, 1	
ZDB-GENE-030131-2695	pcdh1g22		protocadherin 1 gamma 22	
ZDB-GENE-030131-2696	bin3		bridging integrator 3	
ZDB-GENE-030131-2697	wu:fc15h10		wu:fc15h10	
ZDB-GENE-030131-27	hm:zeh0269		hm:zeh0269	
ZDB-GENE-030131-270	wu:fb18g07		wu:fb18g07	
ZDB-GENE-030131-2700	wu:fc16a12		wu:fc16a12	
ZDB-GENE-030131-2701	wu:fc16b01		wu:fc16b01	
ZDB-GENE-030131-2702	tsc2		tuberous sclerosis 2	
ZDB-GENE-030131-2704	wu:fc16b05		wu:fc16b05	
ZDB-GENE-030131-2705	wu:fc16b08		wu:fc16b08	
ZDB-GENE-030131-2706	wu:fc16b09		wu:fc16b09	
ZDB-GENE-030131-2709	prdm14		PR domain containing 14	
ZDB-GENE-030131-271	smyhc1		slow myosin heavy chain 1	
ZDB-GENE-030131-2710	wu:fc16c02		wu:fc16c02	
ZDB-GENE-030131-2711	psmd11a		proteasome 26S subunit, non-ATPase 11a	
ZDB-GENE-030131-2712	mon2		MON2 homolog, regulator of endosome-to-Golgi trafficking	
ZDB-GENE-030131-2713	wu:fc16c09		wu:fc16c09	
ZDB-GENE-030131-2714	pigc		phosphatidylinositol glycan anchor biosynthesis, class C	
ZDB-GENE-030131-2715	wu:fc16d07		wu:fc16d07	
ZDB-GENE-030131-2719	si:dkey-262k9.3		si:dkey-262k9.3	
ZDB-GENE-030131-2721	add3a		adducin 3 (gamma) a	
ZDB-GENE-030131-2722	wu:fc16e07		wu:fc16e07	
ZDB-GENE-030131-2723	wu:fc16e08		wu:fc16e08	
ZDB-GENE-030131-2725	dnajb12a		DnaJ (Hsp40) homolog, subfamily B, member 12a	
ZDB-GENE-030131-2729	wu:fc16g06		wu:fc16g06	
ZDB-GENE-030131-2730	hnf4b		hepatic nuclear factor 4, beta	
ZDB-GENE-030131-2732	wu:fc16h01		wu:fc16h01	
ZDB-GENE-030131-2733	wu:fc16h03		wu:fc16h03	
ZDB-GENE-030131-2734	wu:fc16h05		wu:fc16h05	
ZDB-GENE-030131-2735	ube2d1b		ubiquitin-conjugating enzyme E2D 1b	
ZDB-GENE-030131-2736	wu:fc16h08		wu:fc16h08	
ZDB-GENE-030131-2737	wu:fc16h10		wu:fc16h10	
ZDB-GENE-030131-2738	wu:fc16h11		wu:fc16h11	
ZDB-GENE-030131-274	prpf40a		PRP40 pre-mRNA processing factor 40 homolog A	
ZDB-GENE-030131-2741	hspb12		heat shock protein, alpha-crystallin-related, b12	
ZDB-GENE-030131-2743	dspa		desmoplakin a	
ZDB-GENE-030131-2746	wu:fc17b08		wu:fc17b08	
ZDB-GENE-030131-2747	wu:fc17b12		wu:fc17b12	
ZDB-GENE-030131-2748	eif3ba		eukaryotic translation initiation factor 3, subunit Ba	
ZDB-GENE-030131-2749	wu:fc17c03		wu:fc17c03	
ZDB-GENE-030131-275	hnrnph1l		heterogeneous nuclear ribonucleoprotein H1, like	
ZDB-GENE-030131-2750	wu:fc17c06		wu:fc17c06	
ZDB-GENE-030131-2752	plekhm1		pleckstrin homology domain containing, family M (with RUN domain) member 1	
ZDB-GENE-030131-2753	wu:fc17c09		wu:fc17c09	
ZDB-GENE-030131-2754	wu:fc17c11		wu:fc17c11	
ZDB-GENE-030131-2755	WITHDRAWN:wu:fc17c12		WITHDRAWN:wu:fc17c12	
ZDB-GENE-030131-2756	wu:fc17d02		wu:fc17d02	
ZDB-GENE-030131-2758	wu:fc17d04		wu:fc17d04	
ZDB-GENE-030131-2759	wu:fc17d05		wu:fc17d05	
ZDB-GENE-030131-276	wu:fb19b08		wu:fb19b08	
ZDB-GENE-030131-2762	wu:fc17e02		wu:fc17e02	
ZDB-GENE-030131-2763	wu:fc17e03		wu:fc17e03	
ZDB-GENE-030131-2764	wu:fc17e04		wu:fc17e04	
ZDB-GENE-030131-2765	wu:fc17e06		wu:fc17e06	
ZDB-GENE-030131-2767	ndfip1		Nedd4 family interacting protein 1	
ZDB-GENE-030131-2768	cnot6a		CCR4-NOT transcription complex, subunit 6a	
ZDB-GENE-030131-2770	si:dkey-11d20.2		si:dkey-11d20.2	
ZDB-GENE-030131-2772	c1galt1c1		C1GALT1-specific chaperone 1	
ZDB-GENE-030131-2773	trim33		tripartite motif containing 33	
ZDB-GENE-030131-2774	bcar1		breast cancer anti-estrogen resistance 1	
ZDB-GENE-030131-2777	wu:fc17g03		wu:fc17g03	
ZDB-GENE-030131-2779	wu:fc17g06		wu:fc17g06	
ZDB-GENE-030131-2780	wu:fc17g07		wu:fc17g07	
ZDB-GENE-030131-2781	wu:fc17g08		wu:fc17g08	
ZDB-GENE-030131-2782	wu:fc17g09		wu:fc17g09	
ZDB-GENE-030131-2784	hn1b		hematological and neurological expressed 1b	
ZDB-GENE-030131-2785	stag2b		stromal antigen 2b	
ZDB-GENE-030131-2786	wu:fc17h02		wu:fc17h02	
ZDB-GENE-030131-2787	wu:fc17h03		wu:fc17h03	
ZDB-GENE-030131-2788	wu:fc17h04		wu:fc17h04	
ZDB-GENE-030131-2789	sv2bb		synaptic vesicle glycoprotein 2Bb	
ZDB-GENE-030131-2792	wu:fc17h11		wu:fc17h11	
ZDB-GENE-030131-2794	wu:fc18a02		wu:fc18a02	
ZDB-GENE-030131-2796	wu:fc18a05		wu:fc18a05	
ZDB-GENE-030131-2797	fbxo38		F-box protein 38	
ZDB-GENE-030131-2798	wu:fc18b01		wu:fc18b01	
ZDB-GENE-030131-2799	adi1		acireductone dioxygenase 1	
ZDB-GENE-030131-2801	ftr56		finTRIM family, member 56	
ZDB-GENE-030131-2804	dyrk2		dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2	
ZDB-GENE-030131-2805	podxl		podocalyxin-like	
ZDB-GENE-030131-2806	wu:fc18d03		wu:fc18d03	
ZDB-GENE-030131-2808	polr2gl		polymerase (RNA) II (DNA directed) polypeptide G-like	
ZDB-GENE-030131-2809	det1		de-etiolated homolog 1 (Arabidopsis)	
ZDB-GENE-030131-2810	acbd6		acyl-CoA binding domain containing 6	
ZDB-GENE-030131-2811	wu:fc18e02		wu:fc18e02	
ZDB-GENE-030131-2812	wu:fc18e04		wu:fc18e04	
ZDB-GENE-030131-2816	slitrk6		SLIT and NTRK-like family, member 6	
ZDB-GENE-030131-2818	cd82a		CD82 molecule a	
ZDB-GENE-030131-2820	wu:fc18g03		wu:fc18g03	
ZDB-GENE-030131-2823	wu:fc18g07		wu:fc18g07	
ZDB-GENE-030131-2824	wu:fc18g09		wu:fc18g09	
ZDB-GENE-030131-2826	tle2		transducin-like enhancer of split 2 (E(sp1) homolog, Drosophila)	
ZDB-GENE-030131-2827	wu:fc18h06		wu:fc18h06	
ZDB-GENE-030131-2828	wu:fc18h07		wu:fc18h07	
ZDB-GENE-030131-2829	sp1		sp1 transcription factor	
ZDB-GENE-030131-283	eif2s1b		eukaryotic translation initiation factor 2, subunit 1 alpha b	
ZDB-GENE-030131-2830	si:ch211-243g18.2		si:ch211-243g18.2	
ZDB-GENE-030131-2831	adra1aa		adrenoceptor alpha 1Aa	
ZDB-GENE-030131-2832	wu:fc19a02		wu:fc19a02	
ZDB-GENE-030131-2833	wu:fc19a05		wu:fc19a05	
ZDB-GENE-030131-2836	zgc:174696		zgc:174696	
ZDB-GENE-030131-2837	wu:fc19b01		wu:fc19b01	
ZDB-GENE-030131-2838	supv3l1		SUV3-like helicase	
ZDB-GENE-030131-2840	wu:fc19c06		wu:fc19c06	
ZDB-GENE-030131-2841	snrpa		small nuclear ribonucleoprotein polypeptide A	
ZDB-GENE-030131-2842	wu:fc19d05		wu:fc19d05	
ZDB-GENE-030131-2843	dgcr14		DiGeorge syndrome critical region gene 14	
ZDB-GENE-030131-2844	wu:fc19d12		wu:fc19d12	
ZDB-GENE-030131-2845	stk3		serine/threonine kinase 3 (STE20 homolog, yeast)	
ZDB-GENE-030131-2847	zgc:194679		zgc:194679	
ZDB-GENE-030131-2848	wu:fc19f03		wu:fc19f03	
ZDB-GENE-030131-2849	wu:fc19f04		wu:fc19f04	
ZDB-GENE-030131-2852	wu:fc19g03		wu:fc19g03	
ZDB-GENE-030131-2854	asmtl		acetylserotonin O-methyltransferase-like	
ZDB-GENE-030131-2855	si:ch211-154o6.2		si:ch211-154o6.2	
ZDB-GENE-030131-2856	myom1a		myomesin 1a (skelemin)	
ZDB-GENE-030131-2857	cd82b		CD82 molecule b	
ZDB-GENE-030131-2859	wu:fc20a05		wu:fc20a05	
ZDB-GENE-030131-2860	sgk1		serum/glucocorticoid regulated kinase 1	
ZDB-GENE-030131-2861	foxk2		forkhead box K2	
ZDB-GENE-030131-2862	adam17a		ADAM metallopeptidase domain 17a	
ZDB-GENE-030131-2868	wu:fc20c04		wu:fc20c04	
ZDB-GENE-030131-2872	tax1bp1b		Tax1 (human T-cell leukemia virus type I) binding protein 1b	
ZDB-GENE-030131-2873	taf13		TAF13 RNA polymerase II, TATA box binding protein (TBP)-associated factor	
ZDB-GENE-030131-2874	wu:fc20e06		wu:fc20e06	
ZDB-GENE-030131-2876	wu:fc20e08		wu:fc20e08	
ZDB-GENE-030131-2878	iqgap2		IQ motif containing GTPase activating protein 2	
ZDB-GENE-030131-2879	tmem209		transmembrane protein 209	
ZDB-GENE-030131-2880	wu:fc20g02		wu:fc20g02	
ZDB-GENE-030131-2881	wu:fc20g04		wu:fc20g04	
ZDB-GENE-030131-2884	dnaja2l		DnaJ (Hsp40) homolog, subfamily A, member 2, like	
ZDB-GENE-030131-2885	wu:fc20g11		wu:fc20g11	
ZDB-GENE-030131-2887	polr3b		polymerase (RNA) III (DNA directed) polypeptide B	
ZDB-GENE-030131-2891	puf60a		poly-U binding splicing factor a	
ZDB-GENE-030131-2892	wu:fc21a09		wu:fc21a09	
ZDB-GENE-030131-2893	si:dkey-14k9.3		si:dkey-14k9.3	
ZDB-GENE-030131-2894	wu:fc21b02		wu:fc21b02	
ZDB-GENE-030131-2898	wu:fc21b07		wu:fc21b07	
ZDB-GENE-030131-29	arrb2a		arrestin, beta 2a	
ZDB-GENE-030131-2900	txlna		taxilin alpha	
ZDB-GENE-030131-2905	fanci		Fanconi anemia, complementation group I	
ZDB-GENE-030131-2906	lpgat1		lysophosphatidylglycerol acyltransferase 1	
ZDB-GENE-030131-2908	cyp26b1		cytochrome P450, family 26, subfamily b, polypeptide 1	
ZDB-GENE-030131-2909	wu:fc21d07		wu:fc21d07	
ZDB-GENE-030131-2910	wu:fc21d08		wu:fc21d08	
ZDB-GENE-030131-2911	wu:fc21d10		wu:fc21d10	
ZDB-GENE-030131-2912	si:ch211-206k20.5		si:ch211-206k20.5	
ZDB-GENE-030131-2913	arrdc3a		arrestin domain containing 3a	
ZDB-GENE-030131-2915	wu:fc21e03		wu:fc21e03	
ZDB-GENE-030131-2921	dlat		dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex)	
ZDB-GENE-030131-2922	wu:fc21f11		wu:fc21f11	
ZDB-GENE-030131-2923	wu:fc21f12		wu:fc21f12	
ZDB-GENE-030131-2924	wu:fc21g01		wu:fc21g01	
ZDB-GENE-030131-2925	wu:fc21g02		wu:fc21g02	
ZDB-GENE-030131-2927	wu:fc21g04		wu:fc21g04	
ZDB-GENE-030131-2928	chkb		choline kinase beta	
ZDB-GENE-030131-2929	wu:fc21g08		wu:fc21g08	
ZDB-GENE-030131-2930	golph3l2		golgi phosphoprotein 3, like 2	
ZDB-GENE-030131-2931	namptb		nicotinamide phosphoribosyltransferase b	
ZDB-GENE-030131-2932	cyp2aa6		cytochrome P450, family 2, subfamily AA, polypeptide 6	
ZDB-GENE-030131-2934	ptpn3		protein tyrosine phosphatase, non-receptor type 3	
ZDB-GENE-030131-2935	igf2b		insulin-like growth factor 2b	
ZDB-GENE-030131-2936	wu:fc21h10		wu:fc21h10	
ZDB-GENE-030131-2937	wu:fc21h12		wu:fc21h12	
ZDB-GENE-030131-2939	cdk16		cyclin-dependent kinase 16	
ZDB-GENE-030131-294	maea		macrophage erythroblast attacher	
ZDB-GENE-030131-2941	suco		SUN domain containing ossification factor	
ZDB-GENE-030131-2942	wu:fc22a10		wu:fc22a10	
ZDB-GENE-030131-2943	wu:fc22a11		wu:fc22a11	
ZDB-GENE-030131-2944	wu:fc22b02		wu:fc22b02	
ZDB-GENE-030131-2945	wu:fc22b03		wu:fc22b03	
ZDB-GENE-030131-2946	wu:fc22b04		wu:fc22b04	
ZDB-GENE-030131-2947	wu:fc22b06		wu:fc22b06	
ZDB-GENE-030131-2948	wu:fc22b08		wu:fc22b08	
ZDB-GENE-030131-2949	wu:fc22b09		wu:fc22b09	
ZDB-GENE-030131-2950	wu:fc22c01		wu:fc22c01	
ZDB-GENE-030131-2951	wu:fc22c06		wu:fc22c06	
ZDB-GENE-030131-2952	wu:fc22c07		wu:fc22c07	
ZDB-GENE-030131-2955	wu:fc22d02		wu:fc22d02	
ZDB-GENE-030131-2956	sema3bl		sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3bl	
ZDB-GENE-030131-2957	trim37		tripartite motif containing 37	
ZDB-GENE-030131-2958	cstf1		cleavage stimulation factor, 3' pre-RNA, subunit 1	
ZDB-GENE-030131-296	ttpal		tocopherol (alpha) transfer protein-like	
ZDB-GENE-030131-2961	wu:fc22e01		wu:fc22e01	
ZDB-GENE-030131-2963	stub1		STIP1 homology and U-Box containing protein 1	
ZDB-GENE-030131-2964	tpm4b		tropomyosin 4b	
ZDB-GENE-030131-2965	lrrc8c		leucine rich repeat containing 8 family, member C	
ZDB-GENE-030131-2966	wu:fc22g01		wu:fc22g01	
ZDB-GENE-030131-2967	wu:fc22g02		wu:fc22g02	
ZDB-GENE-030131-2969	rnf10		ring finger protein 10	
ZDB-GENE-030131-297	wu:fb20b10		wu:fb20b10	
ZDB-GENE-030131-2971	wu:fc22g10		wu:fc22g10	
ZDB-GENE-030131-2973	wu:fc22h03		wu:fc22h03	
ZDB-GENE-030131-2974	mtor		mechanistic target of rapamycin (serine/threonine kinase)	
ZDB-GENE-030131-2975	wu:fc22h09		wu:fc22h09	
ZDB-GENE-030131-2976	orc6		origin recognition complex, subunit 6	
ZDB-GENE-030131-2977	ube2l3a		ubiquitin-conjugating enzyme E2L 3a	
ZDB-GENE-030131-2978	qser1		glutamine and serine rich 1	
ZDB-GENE-030131-298	clk2a		CDC-like kinase 2a	
ZDB-GENE-030131-2980	wu:fc23a11		wu:fc23a11	
ZDB-GENE-030131-2981	sp5l		Sp5 transcription factor-like	
ZDB-GENE-030131-2982	si:dkey-82f1.1		si:dkey-82f1.1	
ZDB-GENE-030131-2987	hbs1l		HBS1-like translational GTPase	
ZDB-GENE-030131-2988	wu:fc23c09		wu:fc23c09	
ZDB-GENE-030131-2989	zgc:162200		zgc:162200	
ZDB-GENE-030131-2991	klf10		Kruppel-like factor 10	
ZDB-GENE-030131-2993	farp2		FERM, RhoGEF and pleckstrin domain protein 2	
ZDB-GENE-030131-2996	wu:fc23d08		wu:fc23d08	
ZDB-GENE-030131-2997	ska3		spindle and kinetochore associated complex subunit 3	
ZDB-GENE-030131-2999	wu:fc23e05		wu:fc23e05	
ZDB-GENE-030131-3002	wu:fc23f05		wu:fc23f05	
ZDB-GENE-030131-3003	hnf1bb		HNF1 homeobox Bb	
ZDB-GENE-030131-3005	wu:fc23f11		wu:fc23f11	
ZDB-GENE-030131-3007	mllt11		myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11	
ZDB-GENE-030131-3008	ppp4r2b		protein phosphatase 4, regulatory subunit 2b	
ZDB-GENE-030131-3012	wu:fc23g11		wu:fc23g11	
ZDB-GENE-030131-3016	camsap2a		calmodulin regulated spectrin-associated protein family, member 2a	
ZDB-GENE-030131-3018	wu:fc24f02		wu:fc24f02	
ZDB-GENE-030131-3019	rbm4.2		RNA binding motif protein 4.2	
ZDB-GENE-030131-302	wu:fb20f09		wu:fb20f09	
ZDB-GENE-030131-3020	wu:fc25a03		wu:fc25a03	
ZDB-GENE-030131-3022	rbm5		RNA binding motif protein 5	
ZDB-GENE-030131-3023	slc39a6		solute carrier family 39 (zinc transporter), member 6	
ZDB-GENE-030131-3024	wu:fc25a10		wu:fc25a10	
ZDB-GENE-030131-3026	dapk3		death-associated protein kinase 3	
ZDB-GENE-030131-3027	atp6v0a1a		ATPase, H+ transporting, lysosomal V0 subunit a1a	
ZDB-GENE-030131-3028	atf7b		activating transcription factor 7b	
ZDB-GENE-030131-3029	fstl1b		follistatin-like 1b	
ZDB-GENE-030131-3030	wu:fc25c08		wu:fc25c08	
ZDB-GENE-030131-3032	wu:fc25c12		wu:fc25c12	
ZDB-GENE-030131-3033	psd2		pleckstrin and Sec7 domain containing 2	
ZDB-GENE-030131-3035	wu:fc25d07		wu:fc25d07	
ZDB-GENE-030131-3036	dazap2		DAZ associated protein 2	
ZDB-GENE-030131-3037	wu:fc25d11		wu:fc25d11	
ZDB-GENE-030131-3038	bri3		brain protein I3	
ZDB-GENE-030131-3039	wu:fc25e04		wu:fc25e04	
ZDB-GENE-030131-304	psmc6		proteasome 26S subunit, ATPase 6	
ZDB-GENE-030131-3040	wu:fc25e11		wu:fc25e11	
ZDB-GENE-030131-3041	wu:fc25e12		wu:fc25e12	
ZDB-GENE-030131-3042	wu:fc25f06		wu:fc25f06	
ZDB-GENE-030131-3043	ercc3		excision repair cross-complementation group 3	
ZDB-GENE-030131-3044	cax1		cation/H+ exchanger protein 1	
ZDB-GENE-030131-3045	wu:fc25f11		wu:fc25f11	
ZDB-GENE-030131-3048	wu:fc25g08		wu:fc25g08	
ZDB-GENE-030131-305	si: dkey-225f5.4		si: dkey-225f5.4	
ZDB-GENE-030131-3055	usp19		ubiquitin specific peptidase 19	
ZDB-GENE-030131-3058	si:ch211-273l18.4		si:ch211-273l18.4	
ZDB-GENE-030131-3059	wu:fc26b02		wu:fc26b02	
ZDB-GENE-030131-306	naa35		N(alpha)-acetyltransferase 35, NatC auxiliary subunit	
ZDB-GENE-030131-3060	cyp3c1		cytochrome P450, family 3, subfamily c, polypeptide 1	
ZDB-GENE-030131-3062	xpo4		exportin 4	
ZDB-GENE-030131-3063	c3b.2		complement component c3b, tandem duplicate 2	
ZDB-GENE-030131-3065	slc44a2		solute carrier family 44 (choline transporter), member 2	
ZDB-GENE-030131-3066	wu:fc26c04		wu:fc26c04	
ZDB-GENE-030131-3067	wu:fc26c07		wu:fc26c07	
ZDB-GENE-030131-3070	wu:fc26d05		wu:fc26d05	
ZDB-GENE-030131-3071	wu:fc26d08		wu:fc26d08	
ZDB-GENE-030131-3072	wu:fc26d09		wu:fc26d09	
ZDB-GENE-030131-3075	wu:fc26e08		wu:fc26e08	
ZDB-GENE-030131-3077	slc6a6b		solute carrier family 6 (neurotransmitter transporter), member 6b	
ZDB-GENE-030131-3078	si:ch211-200e2.1		si:ch211-200e2.1	
ZDB-GENE-030131-308	wu:fb21h05		wu:fb21h05	
ZDB-GENE-030131-3085	eif2s2		eukaryotic translation initiation factor 2, subunit 2 beta	
ZDB-GENE-030131-3087	si:ch211-126c2.4		si:ch211-126c2.4	
ZDB-GENE-030131-3088	wu:fc26g08		wu:fc26g08	
ZDB-GENE-030131-3089	wu:fc26g10		wu:fc26g10	
ZDB-GENE-030131-309	sept8a		septin 8a	
ZDB-GENE-030131-3091	cacfd1		calcium channel flower domain containing 1	
ZDB-GENE-030131-3092	si:dkey-195m11.8		si:dkey-195m11.8	
ZDB-GENE-030131-3093	dnajc4		DnaJ (Hsp40) homolog, subfamily C, member 4	
ZDB-GENE-030131-3096	wu:fc26h12		wu:fc26h12	
ZDB-GENE-030131-3097	rad54l2		RAD54-like 2 (S. cerevisiae)	
ZDB-GENE-030131-3098	wu:fc27b06		wu:fc27b06	
ZDB-GENE-030131-3099	wu:fc27b11		wu:fc27b11	
ZDB-GENE-030131-31	rgs6		regulator of G-protein signaling 6	
ZDB-GENE-030131-3101	fkbp10b		FK506 binding protein 10b	
ZDB-GENE-030131-3102	hmox1a		heme oxygenase 1a	
ZDB-GENE-030131-3104	syncripl		synaptotagmin binding, cytoplasmic RNA interacting protein, like	
ZDB-GENE-030131-3108	slc35e2b		solute carrier family 35, member E2B	
ZDB-GENE-030131-3112	nob1		NIN1/RPN12 binding protein 1 homolog (S. cerevisiae)	
ZDB-GENE-030131-3113	pan2		PAN2 poly(A) specific ribonuclease subunit homolog (S. cerevisiae)	
ZDB-GENE-030131-3116	wu:fc27f04		wu:fc27f04	
ZDB-GENE-030131-3117	wu:fc27f05		wu:fc27f05	
ZDB-GENE-030131-3118	wu:fc27f06		wu:fc27f06	
ZDB-GENE-030131-3121	s100u		S100 calcium binding protein U	
ZDB-GENE-030131-3122	wu:fc27g06		wu:fc27g06	
ZDB-GENE-030131-3124	snd1		staphylococcal nuclease and tudor domain containing 1	
ZDB-GENE-030131-3127	chsy1		chondroitin sulfate synthase 1	
ZDB-GENE-030131-3129	wu:fc27h08		wu:fc27h08	
ZDB-GENE-030131-3132	zc2hc1a		zinc finger, C2HC-type containing 1A	
ZDB-GENE-030131-3133	bhlhe40		basic helix-loop-helix family, member e40	
ZDB-GENE-030131-3134	wu:fc28a08		wu:fc28a08	
ZDB-GENE-030131-3135	si:dkey-110k5.6		si:dkey-110k5.6	
ZDB-GENE-030131-3136	dpysl5a		dihydropyrimidinase-like 5a	
ZDB-GENE-030131-3138	wu:fc28b11		wu:fc28b11	
ZDB-GENE-030131-3139	wu:fc28c03		wu:fc28c03	
ZDB-GENE-030131-3140	wu:fc28c05		wu:fc28c05	
ZDB-GENE-030131-3141	phb2a		prohibitin 2a	
ZDB-GENE-030131-3143	apoa4b.2		apolipoprotein A-IV b, tandem duplicate 2	
ZDB-GENE-030131-3144	wu:fc28d05		wu:fc28d05	
ZDB-GENE-030131-3146	si:ch211-42i9.5		si:ch211-42i9.5	
ZDB-GENE-030131-3147	wu:fc28e06		wu:fc28e06	
ZDB-GENE-030131-3148	hmga2		high mobility group AT-hook 2	
ZDB-GENE-030131-3149	dlg5a		discs, large homolog 5a (Drosophila)	
ZDB-GENE-030131-315	wu:fb22c10		wu:fb22c10	
ZDB-GENE-030131-3150	wu:fc28f04		wu:fc28f04	
ZDB-GENE-030131-3151	ilf3a		interleukin enhancer binding factor 3a	
ZDB-GENE-030131-3152	si:ch211-262i1.5		si:ch211-262i1.5	
ZDB-GENE-030131-3153	wu:fc28g04		wu:fc28g04	
ZDB-GENE-030131-3157	dhodh		dihydroorotate dehydrogenase	
ZDB-GENE-030131-3158	slc2a1a		solute carrier family 2 (facilitated glucose transporter), member 1a	
ZDB-GENE-030131-316	wu:fb22c11		wu:fb22c11	
ZDB-GENE-030131-3160	wu:fc29a10		wu:fc29a10	
ZDB-GENE-030131-3161	npc1		Niemann-Pick disease, type C1	
ZDB-GENE-030131-3164	wu:fc29c08		wu:fc29c08	
